Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-08 07:00:00,Netherlands,Netherlands,NL,321.45,403.32,39.54,36.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 08:00:00,Netherlands,Netherlands,NL,308.74,389.09,40.87,37.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 09:00:00,Netherlands,Netherlands,NL,244.65,314.64,53.11,50.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 10:00:00,Netherlands,Netherlands,NL,213.95,279.85,57.93,55.81,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 11:00:00,Netherlands,Netherlands,NL,204.24,267.73,60.44,58.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 12:00:00,Netherlands,Netherlands,NL,201.99,264.41,61.42,59.25,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 13:00:00,Netherlands,Netherlands,NL,205.17,268.14,60.65,58.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 14:00:00,Netherlands,Netherlands,NL,215.22,279.55,58.59,56.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 15:00:00,Netherlands,Netherlands,NL,245.64,313.07,53.55,50.89,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 16:00:00,Netherlands,Netherlands,NL,268.55,340.59,48.06,45.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 17:00:00,Netherlands,Netherlands,NL,267.49,339.79,47.76,45.24,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 18:00:00,Netherlands,Netherlands,NL,262.25,333.56,48.77,46.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 19:00:00,Netherlands,Netherlands,NL,261.73,333.89,48.11,45.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 20:00:00,Netherlands,Netherlands,NL,257.32,328.44,48.97,46.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 21:00:00,Netherlands,Netherlands,NL,289.04,367.6,42.47,39.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 22:00:00,Netherlands,Netherlands,NL,294.68,374.73,41.3,38.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-08 23:00:00,Netherlands,Netherlands,NL,339.86,430.17,32.18,27.14,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 00:00:00,Netherlands,Netherlands,NL,312.3,396.11,38.03,31.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 01:00:00,Netherlands,Netherlands,NL,257.99,328.95,49.34,43.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 02:00:00,Netherlands,Netherlands,NL,241.35,309.36,51.49,45.13,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 03:00:00,Netherlands,Netherlands,NL,231.46,297.29,53.32,47.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 04:00:00,Netherlands,Netherlands,NL,230.13,295.77,53.76,48.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 05:00:00,Netherlands,Netherlands,NL,233.05,299.09,53.53,48.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 06:00:00,Netherlands,Netherlands,NL,243.62,310.73,52.71,49.04,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 07:00:00,Netherlands,Netherlands,NL,252.0,319.65,52.22,49.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 08:00:00,Netherlands,Netherlands,NL,255.52,325.34,50.46,47.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 09:00:00,Netherlands,Netherlands,NL,221.88,284.51,59.93,57.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 10:00:00,Netherlands,Netherlands,NL,209.54,270.37,62.76,60.12,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 11:00:00,Netherlands,Netherlands,NL,206.65,268.03,62.76,60.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 12:00:00,Netherlands,Netherlands,NL,209.01,273.28,60.14,57.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 13:00:00,Netherlands,Netherlands,NL,222.4,289.14,57.61,55.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 14:00:00,Netherlands,Netherlands,NL,246.28,316.5,53.68,51.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 15:00:00,Netherlands,Netherlands,NL,293.35,372.94,42.96,40.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 16:00:00,Netherlands,Netherlands,NL,344.35,434.3,32.19,29.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 17:00:00,Netherlands,Netherlands,NL,354.99,448.4,29.16,26.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 18:00:00,Netherlands,Netherlands,NL,359.95,454.67,27.99,25.42,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 19:00:00,Netherlands,Netherlands,NL,367.25,463.56,26.55,23.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 20:00:00,Netherlands,Netherlands,NL,373.29,469.83,26.38,23.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 21:00:00,Netherlands,Netherlands,NL,376.43,473.12,26.39,23.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 22:00:00,Netherlands,Netherlands,NL,390.72,486.37,27.35,23.73,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-09 23:00:00,Netherlands,Netherlands,NL,398.55,494.38,27.13,23.23,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 00:00:00,Netherlands,Netherlands,NL,410.04,506.73,26.33,22.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 01:00:00,Netherlands,Netherlands,NL,410.78,507.87,26.02,21.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 02:00:00,Netherlands,Netherlands,NL,404.96,503.47,24.76,20.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 03:00:00,Netherlands,Netherlands,NL,385.32,483.71,25.12,19.27,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 04:00:00,Netherlands,Netherlands,NL,375.35,474.7,24.39,19.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 05:00:00,Netherlands,Netherlands,NL,381.43,482.98,22.49,16.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 06:00:00,Netherlands,Netherlands,NL,386.26,489.07,21.17,15.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 07:00:00,Netherlands,Netherlands,NL,392.76,496.25,20.22,15.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 08:00:00,Netherlands,Netherlands,NL,391.2,494.2,20.69,16.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 09:00:00,Netherlands,Netherlands,NL,337.03,430.63,31.78,28.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 10:00:00,Netherlands,Netherlands,NL,315.24,405.29,36.27,33.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 11:00:00,Netherlands,Netherlands,NL,306.27,394.66,38.16,35.95,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 12:00:00,Netherlands,Netherlands,NL,306.16,394.52,38.24,35.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 13:00:00,Netherlands,Netherlands,NL,310.79,400.09,37.15,34.46,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 14:00:00,Netherlands,Netherlands,NL,327.39,419.62,33.76,30.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 15:00:00,Netherlands,Netherlands,NL,362.43,460.59,26.54,22.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 16:00:00,Netherlands,Netherlands,NL,395.12,498.77,20.04,15.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 17:00:00,Netherlands,Netherlands,NL,395.21,498.52,20.26,17.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 18:00:00,Netherlands,Netherlands,NL,391.21,493.87,20.95,17.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 19:00:00,Netherlands,Netherlands,NL,389.84,492.07,21.28,18.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 20:00:00,Netherlands,Netherlands,NL,375.82,474.96,24.12,20.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 21:00:00,Netherlands,Netherlands,NL,359.17,454.98,27.46,24.53,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 22:00:00,Netherlands,Netherlands,NL,351.46,445.58,29.09,25.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-10 23:00:00,Netherlands,Netherlands,NL,350.18,443.14,29.72,26.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 00:00:00,Netherlands,Netherlands,NL,347.12,439.17,30.47,27.59,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 01:00:00,Netherlands,Netherlands,NL,347.74,439.81,30.4,27.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 02:00:00,Netherlands,Netherlands,NL,346.42,438.29,30.63,27.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 03:00:00,Netherlands,Netherlands,NL,342.07,432.91,31.49,28.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 04:00:00,Netherlands,Netherlands,NL,351.66,444.78,29.48,26.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 05:00:00,Netherlands,Netherlands,NL,353.65,447.66,28.67,25.78,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 06:00:00,Netherlands,Netherlands,NL,354.92,449.75,28.08,25.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 07:00:00,Netherlands,Netherlands,NL,358.07,453.7,27.34,24.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 08:00:00,Netherlands,Netherlands,NL,358.33,453.69,27.46,24.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 09:00:00,Netherlands,Netherlands,NL,302.52,387.91,39.02,37.02,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 10:00:00,Netherlands,Netherlands,NL,279.98,361.69,43.56,41.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 11:00:00,Netherlands,Netherlands,NL,267.46,346.85,46.08,44.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 12:00:00,Netherlands,Netherlands,NL,268.51,348.19,45.86,44.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 13:00:00,Netherlands,Netherlands,NL,278.53,360.26,43.82,41.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 14:00:00,Netherlands,Netherlands,NL,301.35,387.36,39.23,37.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 15:00:00,Netherlands,Netherlands,NL,335.85,427.4,32.28,30.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 16:00:00,Netherlands,Netherlands,NL,377.23,476.21,24.03,21.7,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 17:00:00,Netherlands,Netherlands,NL,375.7,474.16,24.49,22.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 18:00:00,Netherlands,Netherlands,NL,381.4,481.39,23.19,20.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 19:00:00,Netherlands,Netherlands,NL,389.94,492.0,21.43,18.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 20:00:00,Netherlands,Netherlands,NL,386.9,488.29,22.29,19.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 21:00:00,Netherlands,Netherlands,NL,388.69,490.48,22.0,19.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 22:00:00,Netherlands,Netherlands,NL,388.13,489.91,22.24,19.15,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-11 23:00:00,Netherlands,Netherlands,NL,387.36,489.33,22.31,19.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 00:00:00,Netherlands,Netherlands,NL,387.42,489.72,22.07,18.82,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 01:00:00,Netherlands,Netherlands,NL,388.64,491.22,21.81,18.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 02:00:00,Netherlands,Netherlands,NL,389.65,492.31,21.63,18.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 03:00:00,Netherlands,Netherlands,NL,392.12,495.38,21.05,17.86,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 04:00:00,Netherlands,Netherlands,NL,390.03,493.05,21.24,17.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 05:00:00,Netherlands,Netherlands,NL,394.22,498.25,20.09,16.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 06:00:00,Netherlands,Netherlands,NL,396.73,501.51,19.39,16.19,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 07:00:00,Netherlands,Netherlands,NL,399.44,504.78,18.83,15.8,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 08:00:00,Netherlands,Netherlands,NL,400.49,505.87,18.77,15.87,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 09:00:00,Netherlands,Netherlands,NL,341.33,436.53,30.82,28.33,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 10:00:00,Netherlands,Netherlands,NL,316.09,406.81,35.96,33.65,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 11:00:00,Netherlands,Netherlands,NL,303.72,392.33,38.29,35.83,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 12:00:00,Netherlands,Netherlands,NL,302.09,390.29,38.65,36.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 13:00:00,Netherlands,Netherlands,NL,303.75,392.12,38.27,35.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 14:00:00,Netherlands,Netherlands,NL,320.4,411.61,35.01,32.57,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 15:00:00,Netherlands,Netherlands,NL,360.99,458.99,26.95,24.36,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 16:00:00,Netherlands,Netherlands,NL,401.29,506.14,18.99,16.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 17:00:00,Netherlands,Netherlands,NL,403.5,507.52,19.63,16.94,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 18:00:00,Netherlands,Netherlands,NL,397.79,501.84,19.74,17.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 19:00:00,Netherlands,Netherlands,NL,394.21,497.42,20.52,17.75,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 20:00:00,Netherlands,Netherlands,NL,389.63,487.28,25.47,21.99,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 21:00:00,Netherlands,Netherlands,NL,385.61,482.5,26.21,22.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 22:00:00,Netherlands,Netherlands,NL,381.75,477.29,27.37,23.64,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-12 23:00:00,Netherlands,Netherlands,NL,375.77,469.16,29.26,25.31,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 00:00:00,Netherlands,Netherlands,NL,372.34,464.76,30.1,26.1,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 01:00:00,Netherlands,Netherlands,NL,367.92,460.35,30.1,26.17,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 02:00:00,Netherlands,Netherlands,NL,365.17,457.84,29.92,26.16,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 03:00:00,Netherlands,Netherlands,NL,358.09,450.05,30.58,27.0,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 04:00:00,Netherlands,Netherlands,NL,362.74,456.03,29.31,25.74,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 05:00:00,Netherlands,Netherlands,NL,367.68,461.22,28.86,25.52,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 06:00:00,Netherlands,Netherlands,NL,373.86,468.69,27.71,24.66,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 07:00:00,Netherlands,Netherlands,NL,380.03,475.65,26.89,23.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 08:00:00,Netherlands,Netherlands,NL,381.87,477.64,26.86,23.92,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 09:00:00,Netherlands,Netherlands,NL,321.87,409.2,37.39,34.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 10:00:00,Netherlands,Netherlands,NL,297.51,381.46,41.64,39.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 11:00:00,Netherlands,Netherlands,NL,282.57,363.59,44.58,42.4,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 12:00:00,Netherlands,Netherlands,NL,276.58,356.74,45.44,43.3,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 13:00:00,Netherlands,Netherlands,NL,279.4,360.44,44.4,42.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 14:00:00,Netherlands,Netherlands,NL,297.23,381.86,40.55,38.44,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 15:00:00,Netherlands,Netherlands,NL,335.5,424.75,34.47,31.98,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 16:00:00,Netherlands,Netherlands,NL,381.49,478.71,25.57,22.84,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 17:00:00,Netherlands,Netherlands,NL,379.41,475.15,26.85,23.93,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 18:00:00,Netherlands,Netherlands,NL,378.34,473.54,27.39,24.29,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 19:00:00,Netherlands,Netherlands,NL,375.56,469.5,28.49,25.2,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 20:00:00,Netherlands,Netherlands,NL,369.39,462.58,29.35,25.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 21:00:00,Netherlands,Netherlands,NL,362.18,454.24,30.42,26.96,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 22:00:00,Netherlands,Netherlands,NL,354.73,444.6,32.37,28.91,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-13 23:00:00,Netherlands,Netherlands,NL,351.32,439.72,33.6,29.9,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 00:00:00,Netherlands,Netherlands,NL,349.81,437.57,34.19,30.38,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 01:00:00,Netherlands,Netherlands,NL,350.12,438.47,33.71,29.88,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 02:00:00,Netherlands,Netherlands,NL,351.82,441.19,32.84,29.06,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 03:00:00,Netherlands,Netherlands,NL,353.38,443.29,32.35,28.6,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 04:00:00,Netherlands,Netherlands,NL,358.1,449.46,30.99,27.49,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 05:00:00,Netherlands,Netherlands,NL,374.8,469.95,27.35,24.08,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 06:00:00,Netherlands,Netherlands,NL,383.72,480.55,25.91,22.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 07:00:00,Netherlands,Netherlands,NL,390.47,488.86,24.54,21.61,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 08:00:00,Netherlands,Netherlands,NL,389.6,487.64,25.03,22.09,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 09:00:00,Netherlands,Netherlands,NL,334.06,423.73,35.54,33.01,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 10:00:00,Netherlands,Netherlands,NL,315.16,402.75,38.58,36.26,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 11:00:00,Netherlands,Netherlands,NL,305.95,391.41,40.88,38.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 12:00:00,Netherlands,Netherlands,NL,307.05,392.41,41.09,38.69,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 13:00:00,Netherlands,Netherlands,NL,315.27,402.4,39.24,36.85,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 14:00:00,Netherlands,Netherlands,NL,331.2,422.84,34.58,32.32,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 15:00:00,Netherlands,Netherlands,NL,370.54,469.33,26.44,23.97,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 16:00:00,Netherlands,Netherlands,NL,414.74,520.59,18.19,15.47,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 17:00:00,Netherlands,Netherlands,NL,416.92,522.7,18.16,15.35,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 18:00:00,Netherlands,Netherlands,NL,418.27,523.44,18.76,15.72,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 19:00:00,Netherlands,Netherlands,NL,418.33,523.53,18.75,15.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 20:00:00,Netherlands,Netherlands,NL,408.96,513.04,19.98,16.77,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 21:00:00,Netherlands,Netherlands,NL,413.45,516.25,20.97,17.48,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 22:00:00,Netherlands,Netherlands,NL,417.74,519.2,22.15,18.21,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-14 23:00:00,Netherlands,Netherlands,NL,418.26,518.1,23.44,19.18,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-15 00:00:00,Netherlands,Netherlands,NL,405.89,507.28,22.26,18.51,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-15 01:00:00,Netherlands,Netherlands,NL,403.0,504.49,22.23,18.54,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-15 02:00:00,Netherlands,Netherlands,NL,395.48,497.52,21.8,18.39,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-15 03:00:00,Netherlands,Netherlands,NL,391.24,493.62,21.52,18.34,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-15 04:00:00,Netherlands,Netherlands,NL,390.62,492.79,21.65,18.56,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-15 05:00:00,Netherlands,Netherlands,NL,385.99,487.2,22.55,19.43,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
2022-01-15 06:00:00,Netherlands,Netherlands,NL,386.32,487.64,22.44,19.55,Electricity Maps Estimation,true,ESTIMATED_MODE_BREAKDOWN
